context	label	split
The OntoNotes-5 .0 dataset , which is released for the CoNLL-2012 Shared Task ( <CITED HERE> ) , contains 3,145 annotated documents .	Uses	train
and <CITED HERE> , as described below .	CompareOrContrast	train
We collect substring rationales for a sentiment classification task ( <CITED HERE> ) and use them to obtain significant accuracy improvements for each annotator .	Uses	train
We apply two different priming experiments namely , the cross modal priming and masked priming experiment discussed in ( <CITED HERE> ; Rastle et al. , 2000 ; Marslen-Wilson et al. , 1994 ; Marslen-Wilson et al. , 2008 ) for Bangla morphologically complex words .	Uses	train
Recently , several alternative , often quite sophisticated approaches to collective classification have been proposed ( Neville and Jensen , 2000 ; Lafferty et al. , 2001 ; Getoor et al. , 2002 ; Taskar et al. , 2002 ; Taskar et al. , 2003 ; <CITED HERE> ; McCallum and Wellner , 2004 ) .	Background	train
More sophisticated approaches have been proposed ( Hillard et al. , 2003 ) , including an extension that , in an interesting reversal of our problem , makes use of sentimentpolarity indicators within speech segments ( <CITED HERE> ) .	Background	train
The expectation parser uses an ATN-like representation for its grammar ( <CITED HERE> ) .	Uses	train
â¢ Only an automatic evaluation was performed , which relied on having model responses ( Berger and Mittal 2000 ; <CITED HERE> ) .	CompareOrContrast	train
The error rate on sentence boundaries in the Brown corpus was not significantly worse than the lowest quoted before ( <CITED HERE> : 0.28 % vs. 0.20 % error rate ) .	CompareOrContrast	train
We follow our previous work ( <CITED HERE>b ) and restrict bridging to non-coreferential cases .	Extends	train
In our case , the clustering is performed by the program Snob , which implements mixture modeling combined with model selection based on the Minimum Message Length ( MML ) criterion ( <CITED HERE> ; Wallace 2005 ) .	Uses	train
This is in line with our previous findings from ( <CITED HERE> ) that candidates with higher power attempt to shift topics less often than others when responding to moderators .	CompareOrContrast	train
As has been previously observed and exploited in the NLP literature ( <CITED HERE> ; Agarwal and Bhattacharyya , 2005 ; Barzilay and Lapata , 2005 ) , the above optimization function , unlike many others that have been proposed for graph or set partitioning , can be solved exactly in an provably efficient manner via methods for finding minimum cuts in graphs .	CompareOrContrast	train
It is analogous to the step in other translation model induction algorithms that sets all probabilities below a certain threshold to negligible values ( Brown et al. , 1990 ; <CITED HERE> ; Chen , 1996 ) .	Background	train
It provides a fine grained NE recognition covering 100 different NE types ( <CITED HERE> ) .	Uses	train
Only a few such corpora exist , including the Hansard English-French corpus and the HKUST EnglishChinese corpus ( <CITED HERE> ) .	Background	train
Recently , several alternative , often quite sophisticated approaches to collective classification have been proposed ( Neville and Jensen , 2000 ; Lafferty et al. , 2001 ; Getoor et al. , 2002 ; <CITED HERE> ; Taskar et al. , 2003 ; Taskar et al. , 2004 ; McCallum and Wellner , 2004 ) .	Background	train
In FAQs , <CITED HERE> employed a sentence retrieval approach based on a language model where the entire response to an FAQ is considered a sentence , and the questions and answers are embedded in an FAQ document .	Background	train
The statistical significance test is performed by the re-sampling approach ( <CITED HERE> ) .	Uses	train
With a minimal set of features and a small number of lexical entries , Niyogi ( 2001 ) has successfully modeled many of the argument alternations described by <CITED HERE> using a Hale and Keyser ( 1993 ) style analysis .	Background	train
Although evaluated on different data sets , this result is consistent with results from previous work ( Gatt and Belz , 2008 ; <CITED HERE> ) .	CompareOrContrast	train
We used the revised experimental setup ( <CITED HERE> ) , based on discrete relatedness scores and presentation of word pairs in isolation , that is scalable to the higher number of pairs .	Uses	train
<CITED HERE> ; Bobrow , 1978 ) consult relatively small lexicons , typically generated by hand .	CompareOrContrast	train
Typed feature grammars can be used as the basis for implementations of Head-driven Phrase Structure Grammar ( <CITED HERE> ) .3 ( Meurers and Minnen , 1997 ) propose a compilation of lexical rules into TIT definite clauses	Background	train
In the United States , for example , governmental bodies are providing and soliciting political documents via the Internet , with lofty goals in mind : electronic rulemaking ( eRulemaking ) initiatives involving the `` electronic collection , distribution , synthesis , and analysis of public commentary in the regulatory rulemaking process '' , may `` [ alter ] the citizen-government relationship '' ( <CITED HERE> ) .	Background	train
This will become even more interesting when mappings of our synonym identifiers to a large medical thesaurus ( MeSH , ( <CITED HERE> ) ) are incorporated into our system .	Future	train
( Och and Ney , 2002 ; Blunsom et al. , 2008 ) used maximum likelihood estimation to learn weights for MT. ( Och , 2003 ; <CITED HERE> ; Zhao and Chen , 2009 ; Galley and Quirk , 2011 ) employed an evaluation metric as a loss function and directly optimized it .	CompareOrContrast	train
raw length value as a feature , we follow our previous work ( Rubino et al. , 2013 ; <CITED HERE> ) and create multiple features for length using a decision tree ( J48 ) .	Extends	train
Most DOP models , such as in Bod ( 1993 ) , Goodman ( 1996 ) , Bonnema et al. ( 1997 ) , Sima'an ( 2000 ) and <CITED HERE> , use a likelihood criterion in defining the best parse tree : they take ( some notion of ) the most likely ( i.e. most probable ) tree as a candidate for the best tree of a sentence .	Background	train
In some systems such dependencies are learned from labeled examples ( <CITED HERE> ) .	Background	train
CD for this type of descriptions along the lines of Section 4 is not difficult once relational descriptions are integrated with a standard GRE algorithm ( <CITED HERE> , Section 8.6.2 ) : Suppose an initial description is generated describing the set of all those dogs that are in sheds over a given size ( say , size 5 ) ; if this description happens to distinguish an individual dog then this legitimizes the use of the noun phrase the dog in the large shed .	Background	train
Michiels proposed rules for doing this for infinitive complement codes ; however there seems to be no principled reason not to extend this approach to computing the underlying relations in other types of VP as well as in cases of NP , AP and PP predication ( see <CITED HERE> , for further discussion ) .	Background	train
While wikis have spread from a detailed design ( <CITED HERE> ) , unfortunately blogs have not been designed under a model .	Background	train
In our experiment , we annotated a high number of pairs similar in size to the test sets by Finkelstein ( 2002 ) and <CITED HERE> .	CompareOrContrast	train
notation of <CITED HERE> is more sophisticated , and may be considered another possibility .	CompareOrContrast	train
The recent great advances in speech and language technologies have made it possible to build fully implemented spoken dialogue systems ( Aust et al. , 1995 ; <CITED HERE> ; Zue et al. , 2000 ; Walker et al. , 2000 ) .	Background	train
Most approaches rely on VerbNet ( <CITED HERE> ) and FrameNet ( Baker et al. , 1998 ) to provide associations between verbs and semantic roles , that are then mapped onto the current instance , as shown by the systems competing in semantic role labelling competitions ( Carreras and Marquez , 2004 ; Carreras and Marquez , 2005 ) and also ( Gildea and Jurafsky , 2002 ; Pradhan et al. , 2005 ; Shi and Mihalcea , 2005 ) .	Background	train
<CITED HERE> aimed to embed information by exploiting the linguistic phenomenon of presupposition , with the idea that some presuppositional information can be removed without changing the meaning of a sentence .	Background	train
We first identified the most informative unigrams and bigrams using the information gain measure ( Yang and Pedersen 1997 ) , and then selected only the positive outcome predictors using odds ratio ( <CITED HERE> ) .	Uses	train
Perhaps some variation of multi-level bulleted lists , appropriately integrated with interface elements for expanding and hiding items , might provide physicians a better overview of the information landscape ; see , for example , <CITED HERE> .	Future	train
Most DOP models , such as in Bod ( 1993 ) , <CITED HERE> , Bonnema et al. ( 1997 ) , Sima'an ( 2000 ) and Collins & Duffy ( 2002 ) , use a likelihood criterion in defining the best parse tree : they take ( some notion of ) the most likely ( i.e. most probable ) tree as a candidate for the best tree of a sentence .	Background	train
Some previous works ( <CITED HERE> ; Zhao et al. , 2009 ; Kouylekov et al. , 2009 ) indicate , as main limitations of the mentioned resources , their limited coverage , their low precision , and the fact that they are mostly suitable to capture relations mainly between single words .	Background	train
Nugget F-score has been employed as a metric in the TREC question-answering track since 2003 , to evaluate so-called definition and `` other '' questions ( <CITED HERE> ) .	Background	train
Manually defined heuristics are used to automatically annotate each tree in the treebank with partially specified HPSG derivation trees : Head/argument/modifier distinctions are made for each node in the tree based on Magerman ( 1994 ) and <CITED HERE> ;	Uses	train
Regarding future work , there are many research line that may be followed : i ) Capturing more features by employing external knowledge such as ontological , lexical resource or WordNet-based features ( Basili et al. , 2005a ; Basili et al. , 2005b ; Bloehdorn et al. , 2006 ; Bloehdorn and Moschitti , 2007 ) or shallow semantic trees , ( Giuglea and Moschitti , 2004 ; Giuglea and Moschitti , 2006 ; <CITED HERE> ; Moschitti et al. , 2007 ; Moschitti , 2008 ; Moschitti et al. , 2008 ) .	Future	train
In addition , there has been much work on the application of linguistic and semantic knowledge to information retrieval ; see <CITED HERE>a ) for a brief overview .	Background	train
However , <CITED HERE> claims that the log-likelihood chisquared statistic ( G2 ) is more appropriate for corpus-based NLP .	Motivation	train
In a log-linear parameterization , for example , a prior that penalizes feature strengths far from 1 can be used to do feature selection and avoid overfitting ( <CITED HERE> ) .	Uses	train
This alignment is done on the basis of both length ( Gale and Church <CITED HERE> ) and a notion of cognateness ( Simard [ 16 ] ) .	Uses	train
Since earlier versions of the SNoW based CSCL were used only to identify single phrases ( Punyakanok and Roth , 2001 ; <CITED HERE> ) and never to identify a collection of several phrases at the same time , as we do here , we also trained and tested it under the exact conditions of CoNLL-2000 ( Tjong Kim Sang and Buchholz , 2000 ) to compare it to other shallow parsers .	Extends	train
A more detailed discussion of the various available Arabic tag sets can be found in <CITED HERE> .	Background	train
The high Dirichlet priors are chosen to prevent sparsity in topic distributions , while the other parameters are selected as the best from <CITED HERE> .	Uses	train
The resulting speech understanding system is called the Voice Natural Language Computer with Expectation ( VNLCE , <CITED HERE> ) .	Background	train
In our previous papers ( <CITED HERE> ; Zhang , Blackwood , and Clark 2012 ) , we applied a set of beams to this structure , which makes it similar to the data structure used for phrase-based MT decoding ( Koehn 2010 ) .	CompareOrContrast	train
A number of speech understanding systems have been developed during the past fifteen years ( <CITED HERE> , Dixon and Martin 1979 , Erman et al. 1980 , Haton and Pierrel 1976 , Lea 1980 , Lowerre and Reddy 1980 , Medress 1980 , Reddy 1976 , Walker 1978 , and Wolf and Woods 1980 ) .	CompareOrContrast	train
Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information ( Andrews et al. , 2009 ; Steyvers , 2010 ; Feng and Lapata , 2010b ; Bruni et al. , 2011 ; <CITED HERE> ; Johns and Jones , 2012 ; Bruni et al. , 2012a ; Bruni et al. , 2012b ; Silberer et al. , 2013 ) .	Background	train
In particular , since we treat each individual speech within a debate as a single `` document '' , we are considering a version of document-level sentiment-polarity classification , namely , automatically distinguishing between positive and negative documents ( <CITED HERE> ; Pang et al. , 2002 ; Turney , 2002 ; Dave et al. , 2003 ) .	Background	train
A number of alignment techniques have been proposed , varying from statistical methods ( Brown et al. , 1991 ; Gale and Church , 1991 ) to lexical methods ( Kay and Roscheisen , 1993 ; <CITED HERE> ) .	Background	train
( <CITED HERE> contains further description and discussion of LDOCE . )	Background	train
<CITED HERE> , 1997 ) assumes that words ending in - ed are verbs .	CompareOrContrast	train
For the development of these lists we used a collection of texts of about 300,000 words derived from the New York Times ( NYT ) corpus that was supplied as training data for the 7th Message Understanding Conference ( MUC-7 ) ( <CITED HERE> ) .	Uses	train
We would also provide a user facility for choosing the right licence for every lexia , following the model of Creative Commons licences ( <CITED HERE> ) .	Uses	train
The language grounding problem has received significant attention in recent years , owed in part to the wide availability of data sets ( e.g. Flickr , Von Ahn ( 2006 ) ) , computing power , improved computer vision models ( Oliva and Torralba , 2001 ; <CITED HERE> ; Farhadi et al. , 2009 ; Parikh and Grauman , 2011 ) and neurological evidence of ties between the language , perceptual and motor systems in the brain ( Pulverm Â¨ uller et al. , 2005 ; Tettamanti et al. , 2005 ; Aziz-Zadeh et al. , 2006 ) .	Background	train
There has been some controversy , at least for simple stemmers ( Lovins , 1968 ; Porter , 1980 ) , about the effectiveness of morphological analysis for document retrieval ( Harman , 1991 ; <CITED HERE> ; Hull , 1996 ) .	Background	train
We have yet to import such a constraint into our model , but we plan to do so in the near future using the weighted majority algorithm ( <CITED HERE> ) .	Future	train
Generally speaking , we find that the personal public diary metaphor behind blogs ( <CITED HERE> ) may bring to an unsatisfactory representation of the context .	Background	train
Most probabilistic translation model reestimation algorithms published to date are variations on the theme proposed by <CITED HERE>b ) .	Background	train
A number of proposals in the 1990s deliberately limited the extent to which they relied on domain and/or linguistic knowledge and reported promising results in knowledge-poor operational environments ( Dagan and Itai 1990 , 1991 ; Lappin and Leass 1994 ; <CITED HERE> ; Kennedy and Boguraev 1996 ; Williams , Harvey , and Preston 1996 ; Baldwin 1997 ; Mitkov 1996 , 1998b ) .	Background	train
The significance testing is performed by paired bootstrap re-sampling ( <CITED HERE> ) .	Uses	train
The system is implemented based on ( <CITED HERE> ) and ( Marcu et al. 2006 ) .	Uses	train
IGEN uses standard chart generation techniques ( <CITED HERE> ) in its base generator to efficiently produce generation candidates .	Background	train
Position , subcat frame , phrase type , first word , last word , subcat frame + , predicate , path , head word and its POS , predicate + head word , predicate + phrase type , path to BA and BEI , verb class 3 , verb class + head word , verb class + phrase type , from <CITED HERE> .	Uses	train
The psycholinguistic studies of Martin ( 1970 ) , Allen ( 1975 ) , Hillinger et al. ( 1976 ) , Grosjean et al. ( 1979 ) , Dommergues and Grosjean ( 1983 ) , and <CITED HERE> , responding to the idea of readjusted syntax as the source of prosodic phrasing , show that grammatical structure , even if readjusted , is not in itself a reliable predictor of prosodic phrasing : mismatches between syntax and prosody occur often and systematically , and can be related to specific nonsyntactic factors such as length and word frequency .	Background	train
A number of studies ( e.g. , Hildebrandt , Katz , and Lin 2004 ) have pointed out shortcomings of the original nugget scoring model , although a number of these issues have been recently addressed ( <CITED HERE>a , 2006b ) .	Background	train
<CITED HERE> reported that the translation lexicon that our model induced from this tiny bitext accounted for 30 % of the word types with precision between 84 % and 90 % .	Background	train
<CITED HERE> describe a simple tool which uses fine-grained rules to identify the arguments of verb occurrences in the Penn-II Treebank .	Background	train
The contextual interpreter then uses a reference resolution approach similar to <CITED HERE> , and an ontology mapping mechanism ( Dzikovska et al. , 2008a ) to produce a domain-specific semantic representation of the student 's output .	CompareOrContrast	train
<CITED HERE> maintains a survey of this area .	Background	train
The principle of maximum entropy states that when one searches among probability distributions that model the observed data ( evidence ) , the preferred one is the one that maximizes the entropy ( a measure of the uncertainty of the model ) ( <CITED HERE> ) .	Background	train
In the context of word alignment , <CITED HERE> use a state-duration HMM in order to model word-to-phrase translations .	Background	train
With respect to the focus on function words , our reordering model is closely related to the UALIGN system ( <CITED HERE> ) .	CompareOrContrast	train
We could also introduce new variables , e.g. , nonterminal refinements ( <CITED HERE> ) , or secondary links Mid ( not constrained by TREE/PTREE ) that augment the parse with representations of control , binding , etc. ( Sleator and Temperley , 1993 ; Buch-Kromann , 2006 ) .	Future	train
Selectional Preferences have also been a recent focus of researchers investigating the learning of paraphrases and inference rules ( <CITED HERE> ; Roberto et al. , 2007 ) .	Background	train
Previously LDA has been successfully used to infer unsupervised joint topic distributions over words and feature norms together ( Andrews et al. , 2009 ; <CITED HERE> ) .	Background	train
Something like this approach is in fact used in some systems ( e.g. , Elhadad and Robin 1992 ; PenMan 1989 ; <CITED HERE>a ) .	Background	train
The emphasis on narrativity takes into account the use of blogs as public diaries on the web , that is still the main current interpretation of this literary genre , or metagenre ( <CITED HERE> ) .	Background	train
For example , it would be helpful to consider strong correspondence between certain English and Chinese words , as in ( <CITED HERE> ) .	Future	train
The system utilizes several large size biological databases including three NCBI databases ( GenPept [ 11 ] , RefSeq [ 12 ] , and Entrez GENE [ 13 ] ) , PSD database from Protein Information Resources ( PIR ) <CITED HERE> , and	Uses	train
We take some core ideas from our previous work on mining script information ( <CITED HERE> ) .	Extends	train
While IA is generally thought to be consistent with findings on human language production ( Hermann and Deutsch 1976 ; Levelt 1989 ; <CITED HERE> ; Sonnenschein 1982 ) , the hypothesis that incrementality is a good model of human GRE seems unfalsifiable until a preference order is specified for the properties on which it operates .	Background	train
Typical examples are Bulgarian ( <CITED HERE> ; Simov and Osenova , 2003 ) , Chinese ( Chen et al. , 2003 ) , Danish ( Kromann , 2003 ) , and Swedish ( Nilsson et al. , 2005 ) .	Background	train
â¢ A user study was performed , but it was either very small compared to the corpus ( Carmel , Shtalhaim , and Soffer 2000 ; Jijkoun and de Rijke 2005 ) , or the corpus itself was significantly smaller than ours ( <CITED HERE> ; Leuski et al. 2006 ) .	CompareOrContrast	train
Our work on the prosodic phrase status of clause final prepositional phrases , which we discuss below , suggests the existence of a discourse-neutral phrasing that depends on syntactic constituency mediated by string adjacency and length of a potential prosodic phrase .3 Such phrasing provides us with a typical phrasing pattern analogous to the typical phrasal stress patterns examined in <CITED HERE> , which `` are often overwhelmed by the chiaroscuro of highlight and background in discourse , but retain the status of null-hypothesis patterns that emerge when Computational Linguistics Volume 16 , Number 3 , September 1990 157 J. Bachenko and E. Fitzpatrick Discourse-Neutral Prosodic Phrasing in English there is no good reason to take some other option '' ( p. 251 ) .	CompareOrContrast	train
Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information ( Andrews et al. , 2009 ; <CITED HERE> ; Feng and Lapata , 2010b ; Bruni et al. , 2011 ; Silberer and Lapata , 2012 ; Johns and Jones , 2012 ; Bruni et al. , 2012a ; Bruni et al. , 2012b ; Silberer et al. , 2013 ) .	Background	train
When objects are compared in terms of several dimensions , these dimensions can be weighed in different ways ( e.g. , <CITED HERE> ) .	Background	train
Most DOP models , such as in Bod ( 1993 ) , Goodman ( 1996 ) , Bonnema et al. ( 1997 ) , <CITED HERE> and Collins & Duffy ( 2002 ) , use a likelihood criterion in defining the best parse tree : they take ( some notion of ) the most likely ( i.e. most probable ) tree as a candidate for the best tree of a sentence .	Background	train
While IA is generally thought to be consistent with findings on human language production ( Hermann and Deutsch 1976 ; <CITED HERE> ; Pechmann 1989 ; Sonnenschein 1982 ) , the hypothesis that incrementality is a good model of human GRE seems unfalsifiable until a preference order is specified for the properties on which it operates .	Background	train
Other molecular biology databases We also included several model organism databases or nomenclature databases in the construction of the dictionary , i.e. , mouse Mouse Genome Database ( MGD ) [ 18 ] , fly FlyBase <CITED HERE> , yeast Saccharomyces Genome Database ( SGD ) [ 20 ] , rat -- Rat Genome Database ( RGD ) [ 21 ] , worm -- WormBase [ 22 ] , Human Nomenclature Database ( HUGO ) [ 23 ] , Online Mendelian Inheritance in Man ( OMIM ) [ 24 ] , and Enzyme Nomenclature Database ( ECNUM ) [ 25 , 26 ] .	Uses	train
The RenTAL system automatically converts an FB-LTAG grammar into a strongly equivalent HPSG-style grammar ( <CITED HERE> ) .	Background	train
The features can be easily obtained by modifying the TAT extraction algorithm described in ( <CITED HERE> ) .	Extends	train
<CITED HERE> present preliminary work on the automatic extraction of subcategorization frames for Bulgarian from the BulTreeBank ( Simov , Popova , and Osenova 2002 ) .	Background	train
The use of the web as a corpus for teaching and research on language has been proposed a number of times ( Kilgarriff , 2001 ; Robb , 2003 ; Rundell , 2000 ; Fletcher , 2001 , 2004b ) and received a special issue of the journal Computational Linguistics ( <CITED HERE> ) .	Background	train
ASARES is based on a Machine Learning technique , Inductive Logic Programming ( ILP ) ( <CITED HERE> ) , which infers general morpho-syntactic patterns from a set of examples ( this set is noted E + hereafter ) and counter-examples ( E â ) of the elements one	Background	train
<CITED HERE> built a corpus by iteratively searching Google for a small set of seed terms .	Background	train
Expanding on a suggestion of <CITED HERE> , we classify verbs as Subject Equi , Object Equi , Subject Raising or Object Raising for each sense which has a predicate complement code associated with it .	Extends	train
This Principle of Finitism is also assumed by Johnson-Laird ( 1983 ) , <CITED HERE> , Kamp ( 1981 ) , and implicitly or explicitly by almost all researchers in computational linguistics .	CompareOrContrast	train
For more information on CATiB , see <CITED HERE> and Habash , Faraj , and Roth ( 2009 ) .	Background	train
With the exception of ( Fung , 1995b ) , previous methods for automatically constructing statistical translation models begin by looking at word cooccurrence frequencies in bitexts ( <CITED HERE> ; Kumano & Hirakawa , 1994 ; Fung , 1995a ; Melamed , 1995 ) .	Background	train
Experiments ( Section 5 ) show that forestbased extraction improves BLEU score by over 1 point on a state-of-the-art tree-to-string system ( Liu et al. , 2006 ; <CITED HERE> ) , which is also 0.5 points better than ( and twice as fast as ) extracting on 30-best parses .	Extends	train
Our approach to extract and classify social events builds on our previous work ( <CITED HERE> ) , which in turn builds on work from the relation extraction community ( Nguyen et al. , 2009 ) .	Extends	train
Previous sentiment-analysis work in different domains has considered inter-document similarity ( Agarwal and Bhattacharyya , 2005 ; <CITED HERE> ; Goldberg and Zhu , 2006 ) or explicit	Background	train
For example , speech repairs , particle omission , and fillers can be dealt with in the framework of unification grammar ( <CITED HERE> ; Nakano and Shimazu , 1999 ) .	Future	train
<CITED HERE> employed a Bayesian method to learn discontinuous SCFG rules .	CompareOrContrast	train
Table 5 shows our mapping from publication type and MeSH headings to evidence grades based on principles defined in the Strength of Recommendations Taxonomy ( <CITED HERE> ) .	Uses	train
We use the same splits as <CITED HERE> .	Uses	train
These results are slightly worse than those obtained in previous studies using the same annotation scheme ( <CITED HERE> ) , but are still sat -	CompareOrContrast	train
In <CITED HERE> , this flattening process is not part of the grammar .	Background	train
MEDLINE , the authoritative repository of abstracts from the medical and biomedical primary literature maintained by the National Library of Medicine , provides the clinically relevant sources for answering physicians ' questions , and is commonly used in that capacity ( <CITED HERE> ; De Groote and Dorsch 2003 ) .	Background	train
There is a rich literature on organization and lexical access of morphologically complex words where experiments have been conducted mainly for derivational suffixed words of English , Hebrew , Italian , French , Dutch , and few other languages ( Marslen-Wilson et al. , 2008 ; <CITED HERE> ; Grainger , et al. , 1991 ; Drews and Zwitserlood , 1995 ) .	Background	train
He lists , classifies , and discusses various types of inference , by which he means , generally , `` the linguistic-logical notions of consequent and presupposition '' <CITED HERE>:112 ) have collected convincing evidence of the existence of language chunks -- real structures , not just orthographic conventions -- that are smaller than a discourse , larger than a sentence , generally composed of sentences , and recursive in nature ( like sentences ) .	Background	train
For this research , we used a coreference resolution system ( ( <CITED HERE> ) ) that implements different sets of heuristics corresponding to various forms of coreference .	Uses	train
The work that is most similar to ours is that of <CITED HERE> , who introduced the Constraint Driven Learning algorithm ( CODL ) .	CompareOrContrast	train
For example , in ordinary HMM training , xi = E * and represents a completely hidden state sequence ( cfXXX <CITED HERE> , who allows any regular set ) , while yi is a single string representing a completely observed emission sequence .11 What to optimize ?	Background	train
<CITED HERE> tried to solve the inflection prediction problem by simply building an SMT system for translating from stems to inflected forms .	CompareOrContrast	train
As shown in ( <CITED HERE> ) , using this representation , a linear classifier can not distinguish sentences sampled from a trigram and real sentences .	Motivation	train
Various approaches for computing semantic relatedness of words or concepts have been proposed , e.g. dictionary-based ( Lesk , 1986 ) , ontology-based ( Wu and Palmer , 1994 ; <CITED HERE> ) , information-based ( Resnik , 1995 ; Jiang and Conrath , 1997 ) or distributional ( Weeds and Weir , 2005 ) .	Background	train
This framework , where the `` semantic load '' is spread more evenly throughout the lexicon to lexical categories not typically thought to bear semantic content , is essentially the model advocated by <CITED HERE>a ) , among many others .	Background	train
<CITED HERE> also presents a similar method for the extraction of a TAG from the Penn Treebank .	Background	train
To a first approximation , a CURRENT-FOCUS reaches only nodes that are c-commanded ( <CITED HERE> ) by its generator .	Background	train
A previous work along this line is <CITED HERE> , which is based on weighted finite-state transducers ( FSTs ) .	CompareOrContrast	train
Most approaches rely on VerbNet ( Kipper et al. , 2000 ) and FrameNet ( Baker et al. , 1998 ) to provide associations between verbs and semantic roles , that are then mapped onto the current instance , as shown by the systems competing in semantic role labelling competitions ( Carreras and Marquez , 2004 ; Carreras and Marquez , 2005 ) and also ( Gildea and Jurafsky , 2002 ; <CITED HERE> ; Shi and Mihalcea , 2005 ) .	Background	train
<CITED HERE> describe an efficient algorithm for accomplishing this in which approximations to Pst ( TIS ) are computed in parallel for all ( new ) features ft by holding all weights in the existing model fixed and optimizing only over a8t .	Background	train
As suggested in <CITED HERE> this can be done by looking up the ranks of each of the four given words ( i.e. the words occurring in a particular word equation ) within the association vector of a translation candidate , and by multiplying these ranks .	Motivation	train
32 In certain cases an extension of the constraint language with named disjunctions or contexted constraints ( <CITED HERE> ; Eisele and Dorre 1990 ; Griffith 1996 ) can be used to circumvent constraint propagation .	Background	train
This article represents an extension of our previous work on unsupervised event coreference resolution ( Bejan et al. 2009 ; <CITED HERE> ) .	Extends	train
These include devices such as interleaving the components ( McDonald 1983 ; Appelt 1983 ) , backtracking on failure ( Appelt 1985 ; Nogier 1989 ) , allowing the linguistic component to interrogate the planner ( <CITED HERE> ; Sondheimer and Nebel 1986 ) , and Hovy 's notion of restrictive ( i.e. , bottom-up ) planning ( Hovy 1988a , 1988c ) .	Background	train
See , among others , ( <CITED HERE> ) .	Background	train
In Table 2 , lem refers to the LTAG parser ( <CITED HERE> ) , ANSI C implementation of the two-phase parsing algorithm that performs the head corner parsing ( van Noord , 1994 ) without features ( phase 1 ) , and then executes feature unification ( phase 2 ) .	CompareOrContrast	train
<CITED HERE> and Burkett et al. ( 2010 ) focused on joint parsing and alignment .	CompareOrContrast	train
In modern syntactic theories ( e.g. , lexical-functional grammar [ LFG ] [ <CITED HERE> ; Bresnan 2001 ; Dalrymple 2001 ] , head-driven phrase structure grammar [ HPSG ] [ Pollard and Sag 1994 ] , tree-adjoining grammar [ TAG ] [ Joshi 1988 ] , and combinatory categorial grammar [ CCG ] [ Ades and Steedman 1982 ] ) , the lexicon is the central repository for much morphological , syntactic , and semantic information .	Background	train
For example , when books should n't be copied by hand any longer , authors took the advantage and start writing original books and evaluation -- i.e. literary criticism -- unlike in the previous times ( <CITED HERE> ) .	Background	train
Furthermore , the availability of rich ontological resources , in the form of the Unified Medical Language System ( UMLS ) ( Lindberg et al. , 1993 ) , and the availability of software that leverages this knowledge -- MetaMap ( <CITED HERE> ) for concept identification and SemRep ( Rindflesch and Fiszman , 2003 ) for relation extraction -- provide a foundation for studying the role of semantics in various tasks .	Background	train
Since the language generation module works in parallel with the language understanding module , utterance generation is possible even while the system is listening to user utterances and that utterance understanding is possible even while it is speaking ( <CITED HERE>a ) .	Background	train
This idea was expanded to include nouns and their modifiers through verb nominalizations ( <CITED HERE> ; Quirk et al. , 1985 ) .	Background	train
For example , such schema can serve as a mean to represent translation examples , or find structural correspondences for the purpose of transfer grammar learning ( <CITED HERE> ) , ( Aramaki et al. , 2001 ) , ( Watanabe et al. , 2000 ) , ( Meyers et al. , 2000 ) , ( Matsumoto et al. , 1993 ) , ( kaji et al. , 1992 ) , and example-base machine translation EBMT3 ( Sato & Nagao , 1990 ) , ( Sato , 1991 ) , ( Richardson et al. , 2001 ) , ( Al-Adhaileh & Tang , 1999 ) .	Background	train
<CITED HERE> define a kernel over parse trees and apply it to re-ranking the output of a parser , but the resulting feature space is restricted by the need to compute the kernel efficiently , and the results are not as good as Collins ' previous work on re-ranking using a finite set of features ( Collins , 2000 ) .	Background	train
9 We only use the minimal GHKM rules ( <CITED HERE> ) here to reduce the complexity of the sampler .	Uses	train
FBLTAG ( <CITED HERE> ; Vijay-Shanker and Joshi , 1988 ) is an extension of the LTAG formalism .	Background	train
In addition to headwords , dictionary search through the pronunciation field is available ; <CITED HERE> has merged information from the pronunciation and hyphenation fields , creating an enhanced phonological representation which allows access to entries by broad phonetic class and syllable structure ( Huttenlocher and Zue , 1983 ) .	Uses	train
Research on shallow parsing was inspired by psycholinguistics arguments ( <CITED HERE> ) that suggest that in many scenarios ( e.g. , conversational ) full parsing is not a realistic strategy for sentence processing and analysis , and was further motivated by several arguments from a natural language engineering viewpoint .	Background	train
Despite this , to date , there has been little work on corpus-based approaches to help-desk response automation ( notable exceptions are Carmel , Shtalhaim , and Soffer 2000 ; Lapalme and Kosseim 2003 ; <CITED HERE> ; Malik , Subramaniam , and Kaushik 2007 ) .	Background	train
results are based on a corpus of movie subtitles ( Tiedemann 2007 ) , and are consequently shorter sentences , whereas the En â Es results are based on a corpus of parliamentary proceedings ( <CITED HERE> ) .	Uses	train
A statistical technique which has recently become popular for NLP is Maximum Entropy/Minimum Divergence ( MEMD ) modeling ( <CITED HERE> ) .	Uses	train
Our baseline coreference system uses the C4 .5 decision tree learner ( <CITED HERE> ) to acquire a classifier on the training texts for determining whether two NPs are coreferent .	Uses	train
This alignment is obtained by following the same set of rules learned from the development dataset as in ( <CITED HERE> ) .	Uses	train
