context	label	split
Recently, Byggmastar et al. <CITED HERE> have developed a new empirical bond order potential to study the nanotube structure and nanosheet BeO.	not used	train
Recently, a bond-order potential was established by Müller et al. <CITED HERE> for iron.	not used	val
Recently, it has acquired wide range of applications in solving optimization design problems featuring nonlinearity, nondifferentiability, and high dimensionality in many area search spaces [29, <CITED HERE> .	not used	train
Recently, it has been extremely difficult to obtain a clear theoretical mechanism of chemistry behind shock fronts because of the large system size required for shock simulation. [7] Empirical <CITED HERE> and tight-binding [9] simulations have been successfully applied to several reactive systems of shock compression.	not used	val
Recently, quantum motion of atoms was proposed to explain a long-standing discrepancy between theoretically computed and experimentally measured low-temperature resistance (Peierls stress) to dislocation motion in iron and possibly other metals with high atomic masses <CITED HERE> , BIBREF10 , BIBREF11 .	not used	test
Recently, the data intensive or data driven paradigm, popularly referred to as machine learning (ML), began to emerge as viable pathways for the creation of inter-atomic potentials by training against huge ab initio level data sets. <CITED HERE> [28] [29] [30] [31] [32]	not used	train
Ref. BIBREF38 used the Chenoweth <CITED HERE> set of parameters while we used the Mueller BIBREF49 one.	not used	val
Scaling factors in length and energy can be determined by a trial and error manner that fits the radial distribution function using a trial potential based on the scaled-force database to the experimental value <CITED HERE> .	not used	train
Second, the coverage of the x-ray detector provides insufficient q range to make a definitive high-pressure phase determination or resolve the second silicon melt feature at >5 Å −1 (27, <CITED HERE> .	not used	train
Several experimental and ab-initio investigations were carried out in the last years to determine the specific heat capacity and related properties to construct the phase diagram of Li INLINEFORM6 Si INLINEFORM7 BIBREF2 , BIBREF3 , <CITED HERE> , BIBREF5 .	not used	test
Several functional forms of interatomic potentials have been developed over the years, including the embedded-atom method (EAM) BIBREF0 , BIBREF1 , BIBREF2 , the modified EAM (MEAM) BIBREF3 , the angular-dependent potentials <CITED HERE> , the charge-optimized many-body potentials BIBREF5 , reactive bond-order potentials BIBREF6 , BIBREF7 , BIBREF8 , and reactive force fields BIBREF9 to name a few.	not used	train
Si-C interatomic potential function Screening function [15] applied to Si-II (elemental silicon) parameters of Erhart et al. <CITED HERE>	extended	val
Silicon substrate is described using Tersoff semi-empirical three-body potential <CITED HERE> (Tersoff , 1988b (Tersoff , 1989 .	used	train
Similar transformation of the deformation mechanism related to the twin orientation is found in the plate-like NT Cu sample <CITED HERE> , in agreement with our simulations.	not used	test
Similarly, Malerba et al. <CITED HERE> tested the efficacy of four potentials for modeling radiation damage in Fe.	not used	train
Simulations invoke the Vashishta et al potential [82, <CITED HERE> .	not used	train
Simulations of actual explosives, such as RDX, PETN and TATP, have been attempted <CITED HERE> , BIBREF16 , BIBREF17 , BIBREF18 , BIBREF19 , BIBREF20 , BIBREF21 , BIBREF22 .	not used	train
Simulations were carried out by molecular dynamics code LAMMPS [42] using the embedded-atom method (EAM) potential provided by Mishin et al. for Cu <CITED HERE>	used	train
Since ReaxFF has many different parameter sets depending on types of hydrocarbon compounds, suitable parameters set should be carefully determined to obtain reliable simulation results [22] <CITED HERE> [24] [25] [26].	not used	test
Since it is known that MD simulation results depends upon the choice of force potential, it should be mentioned that EAM potential by Mishin et al. <CITED HERE> has been rigorously tested and validated under different loading situations using INLINEFORM0 - INLINEFORM1 as well as experimental investigations.	not used	train
Since microscopic models can reproduce such a behavior adequately, the Density Functional Theory (Ravikovitch et al., 2006 ; Nguyen & Bhatia, 2004 ; Jagiello & Thommes, 2004 ) and the Monte Carlo simulation (Do & Do, 2005 ; <CITED HERE> Shao et al., 2004 ; Samios et al., 1997 ; Samios et al., 2000 ; Konstantakou et al., 2007a , Konstantakou et al., 2007b are the most accepted methodologies.	not used	train
Since the temperature dependence of the interatomic potential is explained individually in any particular case [1] [2] [3] [4] [5] [6] <CITED HERE> generalization is required.	not used	train
Since those initial studies, many other simulations of soft metals have demonstrated similar behavior, where the formation and separation of a neck of material is characterized by discrete atomic-scale events [211] [212] [213] <CITED HERE> [215] .	not used	train
Small and mid-scale defect clusters in BCC-Fe have been thoroughly studied using a variety of techniques due to the widespread use of Fe and Fe-based alloys in radiation environments for nuclear reactors [72] [73] [74] <CITED HERE> [76] [77] [78] [79] [80] [81] [82] [83] .	not used	train
Smith et al. [15] noted that the EAM potential by Li et al. <CITED HERE> has been rigorously researched by Alleman et al. [31] , who find this potential function being robust in revealing elastic modulus, predictions of gamma surfaces, BCC screw dislocation core and unstable stacking fault energy barrier determined by density functional theory (DFT) calculations.	not used	val
Solid argon is modeled using the LJ pair potential, whereas two different potentials are used for copper, namely, the EAM potential proposed by <CITED HERE> and another proposed by Sutton and Chen (1990) , both of which are based on the embedded-atom method (Daw and Baskes, 1984) .	used	train
Specifically for carbon, <CITED HERE> and Brenner (1990) suggestY C ¼ 1 2 X i;j U ðr ij Þ; ð2:1ÞwhereU ðr ij Þ ¼ D S À 1 f c ðr ij Þ exp À ffiffiffiffiffi ffi 2S p bðr ij À R ij Þ h i À SB ðijÞ exp À ffiffiffiffiffiffiffi ffi 2=S p bðr ij À R ij Þ h i n o ; ð2:2Þ r ij ¼ ffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffi ðr i À r j Þ Á ðr i À r j Þ q ; ð2:3Þ R ij ¼ ffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffiffi ffi ðR i À R j Þ Á ðR i À R	not used	train
Specifically, we consider MD simulation of silica (SiO 2 ), which involves dynamic pair and triplet (n = 2 and 3) computations <CITED HERE> .	not used	val
Starting from the same intuitive idea, a related fingerprint was recently defined, 5, 6 leading to an early version of our AGNI ML force fields [5] [6] <CITED HERE> [8] [9].	not used	train
Stillinger Weber PEF <CITED HERE> has been used to define Si-Si, Si-Ge and Ge-Ge interactions in the clusters.	used	train
Stillinger-Weber (SW) potentials <CITED HERE> use an energy penalty for non-tetrahedral bond angles to ensure the lowest energy for tetrahedral structures, such as a diamond-cubic, zinc-blende, or wurtzite crystals.	extended	train
Strachan et al. <CITED HERE> studied shock propagation via nonequilibrium MD simulations at various collision velocities and found that local overheating caused by impact promotes chemical reaction.	not used	val
Strachan et al. extended the original ReaxFF parameter set to include nitrogen and oxygen for studying the thermal decomposition of the energetic material RDX <CITED HERE> 25] .	not used	val
Structural and thermal stability as well as high-pressure behaviour of 3C-SiC has been described both by ab initio [5-7, 11, 14, 16] and molecular dynamics simulations [8, 10, <CITED HERE> .	used	train
Structural, elastic, and thermal properties of alloy FeC are studied by using the modified embedded atom method (MEAM) in <CITED HERE> .	used	train
Studies <CITED HERE> [11] [12] [13] have found that the bandfield effect of a 10-nm-thick graphene sheet is similar to that of a small (less than 1.2 nm in diameter) nanographite particle.	not used	train
Subsequently, Los et al. <CITED HERE> developed the Long-Range Carbon Bond-Order Potential (LCBOP) and its second version, the LCBOPII potential [31] , which accounts for interatomic interactions up to fourth neighbors.	not used	train
Table 2 . Parameters of the Cd-Zn-Te SW potential (Energy in unit eV and length in unit Å) <CITED HERE>.	used	val
Table 2 gives the bond lengths of different types of SiNWs when the potential parameters in <CITED HERE> are employed.	used	test
Table 4 . Experimental properties of iron compared with the values obtained from the MD simulation at 0 K using different types of potential energy functions [46, <CITED HERE> EAM [48] MEAM 2NN [49] Experiment [50] Equilibrium lattice constant (Å).	used	val
Tasks such as molecular dynamics (MD) simulations and geometry optimizations have been a standard tool in the toolbox of the computational chemist for many years, and several machine learning models now provide the gradients necessary to carry out such tasks <CITED HERE>.	not used	train
Tersoff three-body potential model is employed to describe the interaction among different Si atoms in the simulation film that is reliable to describe the semiconductor atoms potential properties <CITED HERE> .	used	train
The (rarely occurring) pure Ga interactions were the same as those in the GaAs potential developed by us <CITED HERE> .	not used	train
The (semi-)empirical approaches include Stillinger-and Weber-type models <CITED HERE> Marks 2000) , empirical bond order potentials (Brenner et al. 2002; Los et al. 2005; van Duin et al. 2001; Tersoff 1986) , and higher-order, so-called analytical bond order potentials (Pettifor and Oleinik 2000; Murdick et al. 2006; Gibson et al. 2010; Stuart et al. 2000) , were employed for simulations.	not used	test
The ABOP potential overestimates the relaxed unstable stacking fault energy on the main slip plane [110] compared to predictions of density functional theory. <CITED HERE> 62 This is directly related to homogenous dislocation nucleation, while a cutting process may also show heterogeneous dislocations.	not used	val
The AIREBO potential [22] and TERSOFF potential <CITED HERE> are applied to describe the interactions among C atoms within the carbon nanotube and those among Si atoms within the substrate, respectively.	used	train
The AIREBO potential is based on the reactive empirical bond-order (REBO) potential <CITED HERE> [63] [64] with two additions: the dispersion and intermolecular repulsion interactions via a Lennard-Jones (LJ) 12-6 potential and a torsional potential which is dependent on dihedral angles:E AIREBO = 1 2  α∈M  β∈M β̸ =α   E REBO αβ + E LJ αβ +  γ ∈M γ ̸ =α,β  η∈M η̸ =α,β,γ E Torsion αβγ η    ,(45)which are discussed in detail in [53] .	not used	test
The Ag-Ag interactions were described with the 12-6 Lennard-Jones potential of <CITED HERE> , with cutoff at 8 Å.	used	val
The Brenner potential takes the form of the bond-order Tersoff potential <CITED HERE> and is able to capture most of the linear properties and many of the nonlinear properties of graphene.	not used	train
The C-C interactions in CNO and CND are modelled using an updated version of the adaptive intermolecular reactive empirical bond order (AIREBO) potential [35] , known as AIREBO-M <CITED HERE> .	used	val
The CG model uses the Stillinger-Weber (SW) potential <CITED HERE>, as described in the Methods section.	used	train
The CdTe/ CdS material system was selected due to its technological interest and the availability of a validated Stillinger-Weber potential <CITED HERE> .	used	train
The Cu/Ag EAM potential was shown to correctly reproduce such properties as free energy of solvation, stacking fault energy, and twinning energy <CITED HERE> 21] .	not used	test
The DOS were determined using Density Functional Theory (DFT) calculations, it was implemented with FHI---AIMS software package [1, 2] , and Molecular Dynamics using DL---POLY [3] and REAXFF software packages [4, <CITED HERE> .	not used	train
The EAM gives the total energy of an atomic system in the form <CITED HERE> 26] .U ¼ X NÀ1 i¼1 X N j¼iþ1 f t i t j À r ij Á þ X N i¼1 F t i ðr i Þ;(1)where t i is the elemental type of atom i, f titj ðr ij Þ is the pair potential between atoms i and j separated by a distance r ij and F ti is the embedding energy function of atom i in an electron density r i , givenby r i ¼ X j j t i t j À r ij Á : (2)	not used	train
The EAM potential ( Daw and Baskes, 1984; <CITED HERE> ) is employed for FCC Cu.	used	test
The EAM potential fit by Ackland et al. <CITED HERE> indicates a higher cohesive energy of the fcc and hcp lattices than that of the bcc lattice at all temperatures.	not used	train
The EAM potential of Mishin et al. <CITED HERE> was chosen due to its accuracy in capturing the stacking fault and surface energies of copper.	used	train
The EAM(embedded atomic method) potentials, contributed by Mishin Y <CITED HERE> , is adopted to describe the Cu-Cu atoms interaction, the C-C atoms interactions in the diamond indenter are ignored due to the diamond indenter as a rigid body, the parameters of Cu-C atoms interaction are adopted by the Morse potentials [16] .	used	train
The Embedded Atom Model (EAM) method of Finnis-Sinclair was applied <CITED HERE> simulating at a pressure INLINEFORM3 = 0.	used	train
The Erhart-Albe SiC potential <CITED HERE> is used to describe the Si-C interactions.	used	train
The Fe-Fe interaction in this potential is the same as the EAM potential for pure iron fitted by Mendelev and co-workers <CITED HERE> Mendelev et al., 2003), which was shown to be able to give good description of the mechanical properties of -Fe (Möller and Bitzek, 2014).	used	train
The G/B ratio of SnNCa3 is obtained as 0.7 which is similar to covalent materials ratios [29, <CITED HERE> .	not used	train
The Gibbsian interfacial excess of solutes describes the total solute excess per unit area and is defined as <CITED HERE> :where NGB is the number of atoms in grain boundary region, cGB is the grain boundary composition, c0 is the grain interior composition, and A is the interfacial area.	not used	train
The Hepburn and Ackland Fe-C interatomic potential <CITED HERE> is used to model the Fe GBs and their interaction with the subsitutional C atom.	used	test
The Large-scale Atomic/Molecular Massively Parallel Simulator, LAMMPS [27, 28] , was used to perform the ReaxFF-MD <CITED HERE> simulations described herein.	not used	train
The MAEAM is an extension to the analytical embedded atom method (AEAM) [8] [9] <CITED HERE> developed by Johnson and his coworkers by adding a modified term to describe the energy change due to the non-spherical distribution of electrons and deviation from the linear superposition of atomic electronic density.	not used	train
The MD region uses an empirical potential suitable for the material of interest; in this case, since the materials are silicon and quartz, the potentials are those due to Stillinger and Weber <CITED HERE> and Vashishta BIBREF9 , respectively.	used	val
The MD simulations <CITED HERE> 34) for zigzag and armchair edges show Fe atom motion very similar to our experimental observations (Movies S3 and S4).	not used	test
The MD simulations are based on the EAM potentials [32] for metals, Tersoff potential for carbon support <CITED HERE> [42] and Lennard-Jones mixing rules for metal-carbon interactions [17, 22].	used	val
The MEAM has the disadvantage that each alloy combination must be separately calibrated as the introduction of new elements alters the electron densities, directly altering certain calibration parameters in ways that are not obvious at the atomistic scale <CITED HERE> .	not used	train
The Modified Embedded Atom Method (meam) potential BIBREF39 , BIBREF40 , BIBREF41 , BIBREF42 is suitable to assess the behavior of fire 0.762.0 with 3-body interactions potentials suitable for complex alloys or covalent material BIBREF43 , <CITED HERE> , BIBREF45 , BIBREF46 .	not used	test
The Pd-H interactions were simulated using an interatomic potential developed by Zhou et al. <CITED HERE> .	used	val
The REBO potentials developed by Tersoff <CITED HERE> , BIBREF33 and Brenner BIBREF34 have been widely used in MD simulations of carbon-based materials; they accommodate multibody interactions up to second nearest neighbors.	not used	train
The RMD methods employ reactive interatomic potentials (Abell 1985; <CITED HERE> Brenner 1990; Stuart et al. 2000; van Duin et al. 2001; Brenner et al. 2002; Su and Goddard 2007; Shan et al. 2010; Knippenberg et al. 2012; Liang et al. 2013) , or are based on the use of switching functions (Nyden et al. 1992 ).	not used	train
The ReaxFF <CITED HERE> potential was used to model the atomic interactions in borophene sheets.	used	train
The ReaxFF force field can offset this disadvantage and has thus been widely used in small-molecule systems [19, 20] , polymer systems [21, 22] , high-energy material systems [23, 24] , metal oxide systems <CITED HERE> 26] , and transition metal catalyst systems [27, 28] .	not used	train
The ReaxFF force field is based on bond order/bond length [31, <CITED HERE> and parameterized against QM-based training sets.	not used	train
The ReaxFF implementation in LAMMPS is based on the formalism introduced by Chenoweth, et al. <CITED HERE> in 2008.	not used	train
The ReaxFF in LAMMPS [29] concerning hydrocarbon oxidation <CITED HERE> (C/H/O systems) was chosen to capture the physicochemical changes in thermal environment.	used	train
The ReaxFF is based on a bond-order approach <CITED HERE> 28 and a charge equilibrium scheme 29 parameterized from quantum chemical data, providing a good compromise between accuracy and computational efficiency.	not used	test
The ReaxFF model has been successfully applied to study combustion and pyrolysis of n-alkanes [22] <CITED HERE> [24] [25] , aromatics [22, 26] , and other hydrocarbons [27, 28] .	not used	train
The ReaxFF potential for zinc oxide <CITED HERE> has proved to be useful in identifying growth mechanisms for ZnO by Blackwell et al. [11] .	not used	train
The ReaxFF used in this study is specially trained for simulation of hydrocarbon oxidation 54 and is able to bridge the gap between quantum chemical and empirical force field-based computational chemical methods <CITED HERE> 55 .	used	train
The SW potential function <CITED HERE> , which incorporates a linear combination of two-and three-body terms, was employed to describe the interactions between silicon atoms (Si-Si) in the substrate whereas an analytical bond order potential (ABOP) formalism [18] was adopted to dictate the interactions between diamond atoms (C-C) in the cutting tool as well as those between substrate and tool atoms (Si-C).	used	train
The SW potential function [9] , which incorporates a linear combination of two-and three-body terms, was employed to describe the interactions between silicon atoms (Si-Si) in the substrate whereas an analytical bond order potential (ABOP) formalism <CITED HERE> was adopted to dictate the interactions between diamond atoms (C-C) in the cutting tool as well as those between substrate and tool atoms (Si-C).	used	test
The SW potential provides a better approximation of the maximum restoring force, the theoretical shear strength, and the strain associated with the critical stress for both shuffle and glide sets planes than the Tersoff [7] and EnvironmentDependent Interatomic Potential <CITED HERE> potentials.	not used	train
The SWNT intramolecular degrees of freedom were initially modeled using the Tersoff potential for carbon, <CITED HERE> 30 although freezing the SWNTs in the simulation led to identical self-assembly and dynamics of the polymer; thus, in most simulations the SWNTs were modeled as rigid bodies interacting with P3HT through van der Waals forces.	not used	train
The Si and C interactions are modeled by the hybrid Gao-Weber (GW)/ZBL potential <CITED HERE>, since it has previously been used to model defect annihilation BIBREF5, BIBREF23, recrystallization BIBREF24, and recovery due to swift heavy ions BIBREF6.	used	train
The Stillinger-Weber potential <CITED HERE> constitutes a special case of this form (with U (x) = x and ρ = 0).	not used	train
The Stillinger-Weber potential function <CITED HERE> utilizes both two-body and three-body interaction terms to stabilize the diamond cubic structure of crystalline silicon.	not used	train
The Stillinger-Weber potential model <CITED HERE> was used for the silicon and the 9-3 Lennard-Jones (LJ) potential for the silicon-wall interaction.	used	train
The TB fluctuations were modeled by molecular dynamics simulations using Large-scale Atomic/Molecular Massively Parallel Simulator (LAMMPS). [17] All of the simulations were performed on Cu using the embedded-atom method developed by Mishin et al. <CITED HERE>	used	train
The Terso -Brenner potential for hydrocarbons [53] is considered in the simulations in the present paper, which follows the bond-order formalism <CITED HERE> .	extended	train
The Tersoff empirical potential energy function <CITED HERE> is generally used to simulate the interaction between graphene carbon atoms.	used	train
The Tersoff potential <CITED HERE> 39] and its application to hydrocarbon systems, called the REBO potential [30 32] , describes bond breaking/formation using a distance-dependent many-body bond order term and Nano Res (2009) 2: 755 767 correctly dissociating attractive/repulsive diatomic potentials.	not used	train
The Tersoff potential <CITED HERE> [33] [34] was adopted for the interactions between the boron and nitrogen atoms, due to its success in previous studies of BN nanotubes and nanosheets [35] [36] [37] [38] .	extended	train
The Tersoff potential <CITED HERE> or the SW potential BIBREF34 , BIBREF35 provides reasonable predictions for some of the nonlinear and linear properties of graphene.	not used	train
The Tersoff potential <CITED HERE> was one of the first potentials for carbon where the dependence of the bond order on the local environment was taken into account.	not used	train
The Tersoff potential BIBREF33 or the SW potential <CITED HERE> , BIBREF35 provides reasonable predictions for some of the nonlinear and linear properties of graphene.	not used	test
The Tersoff potential [32] <CITED HERE> [34] was adopted for the interactions between the boron and nitrogen atoms, due to its success in previous studies of BN nanotubes and nanosheets [35] [36] [37] [38] .	not used	train
The Tersoff potential and its parameters for the carbon, BN atomic systems see [13, <CITED HERE> .	used	train
The Tersoff potential is an example of a many-body potential <CITED HERE>	not used	test
The Tersoff potential is named after J. Tersoff who originally introduced the potential at 1988 <CITED HERE> .	not used	train
The Tersoff potential was applied to calculate the interactions among Si atoms <CITED HERE> .	used	val
The Tersoff potentials [15, <CITED HERE> parameters proposed by Lindsay and Broido [13, 14] could predict the phonon dispersion curves of graphite and bulk h-BN in close agreements with experimental measurements.	not used	train
The ZnO reactive force field has been applied to the calculation of atomic vibrational mean square amplitudes for bulk wurtzite-ZnO for a temperature up to 600 K and found good agreement with experimental observations <CITED HERE> .	not used	test
The a-SiC films deposition onto Si(100) substrates from a sintered SiC target by a radio frequency magnetron sputtering system has been demonstrated [13, <CITED HERE> 16] and has the advantage of being compatible with the integrated circuit technology [17] .	not used	train
The ab initio values of the elastic moduli of the fcc and bcc phases were computed by <CITED HERE> , and the atomic distances of these phases, as well as the volume change V bcc =V fcc , were derived from the ab initio values reported in this work for the equilibrium volumes.	not used	test
The ability of reactive force fields like REBO [81], COMB [82] and ReaxFF [83] to describe the dissociation and formation of bonds lies in two key concepts: i) the use of partial bond orders <CITED HERE> 85] to describe covalent interactions, and ii) environment dependent partial atomic charges that are computed based on the atomic positions at each step of the simulation [86, 87].	not used	train
The ability to efficiently predict total potential energies and atomic forces (i.e., the secondary outputs of DFT) has led to ML force fields, 5, 7, 8, [18] [19] [20] <CITED HERE> [22] [23] [24] [25] which have the potential to overcome several major hurdles encountered by both the classical 26 and quantum molecular dynamics (MD) simulations.	not used	train
The action on the sample during fracture consists of tear, shear and compressive forces (called mode I, II and III fracture, respectively, see Supplementary Figure FIGREF6 a) BIBREF58 , BIBREF59 , <CITED HERE> .	not used	train
The adaptive intermolecular reactive empirical bond order (AIREBO) 43 potential was used to describe the covalent bonding in graphene and nanotubes, whereas vdW interactions were included by augmenting the model with a Morse potential <CITED HERE>.	extended	test
The angular dependent potential (ADP) for the Al-Cu system developed by <CITED HERE> was employed in all the calculations.	used	train
The atomic forces are computed using ReaxFF 27, <CITED HERE> .	not used	train
The atomic forces of silicon are modeled with the Stillinger-Weber <CITED HERE> potential, using a set of parameters optimized for thermal transport in silicon based on force matching to density functional theory calculations in the generalized gradient approximation (GGA) [16] .	extended	train
The atomic interactions are described by the Tersoff potential which is capable of studying the structures and energetics of carbon-based materials <CITED HERE> 34 .	used	train
The atomic interactions between GaAs workpiece atoms were described by bond-order potentials (BOP) [17, <CITED HERE>.	used	train
The atomic interactions for Cu-Zr were described using the Mendelev <CITED HERE> form of an Embedded Atom Method (EAM) 6 potential.	used	train
The atomic interactions in the Cu-Al system are modeled by an embedded-atom method <CITED HERE> .	used	train
The atomic interactions in this work were described using the embedded atom method (EAM) potential for Cu, Ni, and Al [19] [20] <CITED HERE> .	used	train
The atomic interactions were modeled by the embedded atom method (EAM) potential presented in <CITED HERE> .	used	test
The atomic interactions within the substrate are described by an embedded atom method developed for copper <CITED HERE> .	used	test
The atomic simulations in this work are performed using empirical potentials of the EAM type. Such potentials are widely used to study dislocation properties as they present a good compromise between the size of the system which can be simulated and the realism of dislocation simulations. So as to test the generality of the results, various metals with the fcc structure are examined. The corresponding potentials are the ones developed by Ercolessi and Adams for Al BIBREF19 , by Medlin for Au BIBREF20 , by Mishin for Cu <CITED HERE> , and by Angelo for Ni BIBREF22 .	used	test
The atomistic interactions were described in all calculations according to the embedded atom method developed by Cai and Ye <CITED HERE> .	used	train
The atoms are interacting via a configurational energy INLINEFORM1 given in terms of classical potentials and taking into account both attractive-repulsive two-body interactions, minimized at a certain bond length, and three-body terms favoring specific angles between bonds BIBREF37 , BIBREF38 , <CITED HERE> .	not used	train
The availability of quality interatomic force-fields BIBREF47 , <CITED HERE> , BIBREF49 , BIBREF46 and increase in computer power has led to a tremendous increase in the popularity of MD over the last decade.	not used	train
The barrier calculation of 1024 possible permutations of hop-on jumps on Cu {1 0 0} surface, calculated with the CEM potential (see the next section), were repeated by constructing two new sets using the Mishin <CITED HERE> and Sabochick-Lam [46] potentials.	used	val
The bulk driving force and the SLI free energy were obtained for all of these systems from MD simulations [15, <CITED HERE> and G s * CNT is shown in Fig. 1 .	used	train
The calculated isotropic shear modulus H G , Voigt's shear modulus V G , and Reuss's shear modulus R G are given in Table 1 for SiC ceramic at zero temperature and pressure and compared with the available theoretical results [15, <CITED HERE> 36, [40] [41] [42] 44] .	not used	train
The calculations were performed using the embedded atom method with the potential developed by Sun et al. <CITED HERE> and employing LAMMPS software [20] .	used	val
The calculations with the Tersoff BIBREF0 , REBO-2000 BIBREF2 , AIREBO BIBREF2 , PPBE-G BIBREF5 , LCBOP <CITED HERE> , ReaxFF-CHO BIBREF6 and ReaxFF-C2013 BIBREF7 potentials were carried out using the Large-Scale Atomic/Molecular Massively Parallel Simulator (LAMMPS) BIBREF85 .	used	test
The canonical ensemble is a statistical arrangements of particles and their states in a mechanical system that is in thermal equilibrium with a heat bath at fixed temperature <CITED HERE> .	not used	train
The carbon potential used in this study can closely match the ab initio MD results for the liquid structure of carbon and account well for many of the known thermodynamic properties of liquid carbon at high pressures and temperatures <CITED HERE> [30] [31] .	used	test
The carbon-carbon interactions in the substrate are modeled by a Tersoff potential <CITED HERE>.	used	train
"The challenges in the establishment of accurate and transferable force-fields will require a move away from ""manual tuning"" and embrace more data-driven approaches combining machine learning and large databases of DFT (with Van der Waals interactions) computations [117] <CITED HERE> [119]."	not used	train
The computational speed and accuracy of traditional quantum chemistry are sufficient for predicting the geometries, energies, and vibration energies of small molecules; however, these parameters are inadequate for exploring macromolecules and solid dynamic performance <CITED HERE> .	not used	test
The construction of ML force-fields for predicting energies and forces directly from atomic structures is a rapidly growing sub-field of computational chemistry BIBREF26 , BIBREF1 , <CITED HERE> , BIBREF27 .	not used	train
The cooled sample was further relaxed in NVT (constant number, volume, temperature) ensemble for 2 ns at 300 K and 1,000 configurations were extracted from the last 1 ns relaxation for structural analysis such as PCFs. [42] <CITED HERE> [44] [45] to generate glassy samples.	not used	test
The cross interaction follows a recent formulation of the concentration-dependent embedded-atom method (CD-EAM) <CITED HERE> , BIBREF28 that has been developed to exactly reproduce the enthalpy of mixing of alloys over the full composition range.	extended	train
The crude proposal ( EQREF7 ) might be viewed as the precursor to the effective-medium theory <CITED HERE> .	not used	val
The current functional form of the ReaxFF potential, best described in the Chenoweth et al. 2 <CITED HERE> 5 to study RDX initiation.	not used	test
The data was first report in Ref. [11] .Weber <CITED HERE> potential as described in [62] .	used	val
The detail of the physics and parameterization of the Ga-As BOP is given in Ref. <CITED HERE>.	not used	train
The difference in energy per particle between these two structures is only E = 0.022 eV, zinc blende structure being more stable than wurtzite structure [15, <CITED HERE> .	not used	train
The different bond energy results in different melting points (the melting point for SiO 2 is 1660 ± 50 • C compared with the melting point of Si being 1410 • C [22, <CITED HERE> ).	not used	test
The diffraction shows multiple broad peaks and the first silicon melt feature located between 2.8 and 3.25 Å −1 (27, <CITED HERE> .	not used	train
The drawback of such potentials is that they contain a limited number of fitting parameters that are generally calibrated to reproduce the properties of a particular bulk phase, resulting in inaccuracies when simulating complex phenomena such as phase transitions BIBREF3, dislocations <CITED HERE>, and interfacial dynamics BIBREF5.	not used	train
The dynamics of the generation of the crack have been detailed in the literature <CITED HERE> .	not used	train
The effects of the SW and EDIP potentials on lattice trapping barriers will be discussed in §5. <CITED HERE> . b Spence et al. (1993) .	used	train
The embedded atom method (EAM) BIBREF283 and effective medium theory (EMT) <CITED HERE> potentials derived from density functional theory (DFT) in its quasi-atom BIBREF285 or effective medium BIBREF286 versions are often used to model metallic systems.	not used	train
The embedded atom method (EAM) potential for copper developed by Mishin et al. <CITED HERE> is applied to explore the tensile response of NWs.	used	val
The embedded atom method (EAM) potentials developed by Mishin et al <CITED HERE> 23] were adopted to model the atomic interaction.	used	val
The embedded atom method <CITED HERE> (EAM)-based potential was used to represent the pair-wise atomic interaction between Cu and Zr atoms in the liquid and amorphous states.	used	train
The embedded atom method potential for Cu was adopted to describe the interatomic interactions <CITED HERE> , and the Nose-Hoover thermostat was used to maintain an NPT ensemble.	used	train
The embedded atom model BIBREF13 , <CITED HERE> , BIBREF15 is an empirical many-body potential that is widely used to model FCC metals such as copper and aluminum.	not used	train
The embedded atom potential of Mishin et al. <CITED HERE> was used, which was parameterized to accurately reproduce the stacking fault energy among other properties.	used	test
The embedded-atom method (EAM) <CITED HERE> 2] was used for describing the atomic interactions between nickel particles.	used	train
The embedded-atom-method (EAM) potential for copper is used to describe the interatomic interactions <CITED HERE> .	used	train
The empirical Tersoff many-body potential (Tersoff, 1986 <CITED HERE> (Tersoff, , 1989 , which is commonly adopted in CNTs molecular simulation studies to provide quick estimation and significant insight into the thermo-mechanical behavior, is employed to describe the interatomic interaction between the carbon atoms.	not used	train
The energetics are described by the Tersoff empirical potential <CITED HERE> .	used	val
The energetics of several polymorphs (3C, wurtzite and rock salt) and the 3C to rock salt transformation pressure obtained by the potential are also in agreement with experimental observations and ab initio simulations <CITED HERE> .	not used	train
The energy and electron densities figures in BIBREF13 and <CITED HERE> satisfy the following conditions which we shall assume in our analysis DISPLAYFORM0	not used	val
The environment-dependent interatomic potential (EDIP) <CITED HERE> and the StillingerWeber (SW) potential [12] were used for a-Si.	used	val
The equilibrium disconnection concentrations are determined based on an analytical expression BIBREF27 where the parameters were fit to atomistic simulation data BIBREF29 using an embedded-atom-method interatomic potential for Cu <CITED HERE> ; INLINEFORM6 J/m INLINEFORM7 GPa) INLINEFORM8 .	used	train
The equilibrium lattice constant of diamond (cutting tool) at 300 K used during the simulations was 3.563 Å for the ABOP <CITED HERE> and periodic boundary conditions were used along the z direction in all the simulations.	used	train
The equilibrium structure of the model lignin in different solutions was obtained by performing molecular dynamics simulations with the LAMMPS program package [27] , using the ReaxFF force field parametrizaion as described in <CITED HERE> .	used	test
